#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
4 4 0 0 0 0 0 0.785398 1 1 7.91065e-08 1.5346e-08 6.32679e-08 5.32414e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 3.21887e-07 1.02499e-08 2.78954e-07 6.87783e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -1.91384e-07 2.33385e-08 -1.93418e-08 5.66688e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -4.43677e-06 2.51195e-07 5.18616e-07 2.34565e-07 2 0 1 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 0 3 
4 4 0 0 0 0 0 0.785398 1 1 5.33998e-07 3.36345e-08 1.97099e-07 7.21378e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 6.49588e-07 1.6519e-07 1.67322e-06 6.47569e-08 0 2 2 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 3 1 
4 4 0 0 0 0 0 0.785398 1 1 7.89455e-07 1.67226e-07 1.63056e-06 6.52731e-08 2 0 3 0 
4 4 0 0 0 0 0 0.785398 1 1 1.00539e-06 1.6619e-07 1.52873e-06 6.52954e-08 2 2 1 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 0 1 
4 4 0 0 0 0 0 0.785398 1 1 5.25324e-07 8.09863e-08 2.35602e-09 1.80461e-08 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 3.44584e-06 5.50546e-07 -7.64099e-08 1.81033e-07 0 2 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 3 0 
4 4 0 0 0 0 0 0.785398 1 1 2.60896e-06 5.48217e-07 -1.38631e-07 1.80712e-07 2 0 3 0 
4 4 0 0 0 0 0 0.785398 1 1 3.05843e-06 5.70817e-07 -9.84412e-08 1.8517e-07 2 2 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 2 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 0 0 
4 4 0 0 0 0 0 0.785398 1 1 -4.04111e-07 1.1166e-08 -4.01652e-07 7.18568e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -0.000463502 6.39447e-06 -0.00123562 5.81274e-06 2 2 2 2 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 3 
4 4 0 0 0 0 0 0.785398 1 1 1.52649e-07 8.64867e-09 1.58051e-09 2.53591e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 2.01869e-06 1.2171e-08 4.79153e-07 4.12125e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 1.87094e-05 2.82626e-07 1.73805e-05 1.41523e-07 0 2 0 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 3 1 2 
4 4 0 0 0 0 0 0.785398 1 1 1.90861e-05 2.82893e-07 1.76869e-05 1.44517e-07 2 0 2 0 
4 4 0 0 0 0 0 0.785398 1 1 -0.000301211 4.67138e-06 0.000654411 3.80868e-06 2 2 2 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 3 1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 3 3 2 
4 4 0 0 0 0 0 0.785398 1 1 -1.27472e-07 7.93584e-09 -2.35031e-08 2.16861e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -3.47851e-06 1.18144e-07 2.58325e-06 7.22208e-08 2 0 2 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 3 1 
4 4 0 0 0 0 0 0.785398 1 1 -2.38362e-07 9.16562e-09 5.55113e-08 3.24982e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -5.72399e-06 2.41445e-07 5.11912e-08 1.34634e-07 2 0 0 3 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 3 1 1 2 
4 4 0 0 0 0 0 0.785398 1 1 7.37604e-08 4.61181e-09 -4.67292e-08 1.24633e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -5.7088e-08 5.639e-09 2.78918e-08 2.36235e-09 0 0 0 0 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 1 1 
4 4 0 0 0 0 0 0.785398 1 1 -6.90613e-08 5.72468e-09 2.11352e-08 2.36486e-09 0 0 0 0 
