#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
2 4 0 0 3.14159 3.14159 0 0.785398 1 1 -0.0111221 0.000217204 -0.0180307 7.1081e-05 2 2 -1 -1 
2 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 3 3 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 1 1 0.000924949 1.81136e-05 -0.00100131 5.75049e-06 0 0 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 1 1 -0.00690879 0.000226149 -0.0196372 8.63663e-05 2 2 -1 -1 
2 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 3 3 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 1 1 -1.52273e-05 2.23862e-05 -0.00171524 1.23212e-05 0 0 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 1 1 0.000142505 0.000229686 -0.0219485 0.000112406 2 2 -1 -1 
2 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 3 3 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 1 1 -0.000938873 1.81798e-05 -0.00101117 5.82983e-06 0 0 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 1 1 0.00759182 0.00022613 -0.0196806 8.67428e-05 2 2 -1 -1 
2 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 3 3 -1 -1 
2 4 0 0 0 0 0 0.785398 1 1 0.000756539 8.71893e-06 0.00021823 1.09487e-06 0 0 -1 -1 
2 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 1 -1 -1 
