#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
1 4 0 0 0 0 0 0.785398 1 1 -0.19795 0.000413301 0 0 0 -1 -1 -1 
1 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 0.261799 0 0 0.785398 1 1 -0.194394 0.000414865 0 0 0 -1 -1 -1 
1 4 0 0 0.261799 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 0.523599 0 0 0.785398 1 1 -0.184333 0.000421457 0 0 0 -1 -1 -1 
1 4 0 0 0.523599 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 0.785398 0 0 0.785398 1 1 -0.167927 0.000428191 0 0 0 -1 -1 -1 
1 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 1.0472 0 0 0.785398 1 1 -0.148285 0.000438669 0 0 0 -1 -1 -1 
1 4 0 0 1.0472 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 1.309 0 0 0.785398 1 1 -0.12447 0.000446025 0 0 0 -1 -1 -1 
1 4 0 0 1.309 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 1.5708 0 0 0.785398 1 1 -0.0999832 0.00045193 0 0 0 -1 -1 -1 
1 4 0 0 1.5708 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 1.8326 0 0 0.785398 1 1 -0.0737349 0.000452508 0 0 0 -1 -1 -1 
1 4 0 0 1.8326 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 2.0944 0 0 0.785398 1 1 -0.0492345 0.000450277 0 0 0 -1 -1 -1 
1 4 0 0 2.0944 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 2.35619 0 0 0.785398 1 1 -0.0295731 0.000446828 0 0 0 -1 -1 -1 
1 4 0 0 2.35619 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 2.61799 0 0 0.785398 1 1 -0.0133711 0.000444499 0 0 0 -1 -1 -1 
1 4 0 0 2.61799 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 2.87979 0 0 0.785398 1 1 -0.00377054 0.000439017 0 0 0 -1 -1 -1 
1 4 0 0 2.87979 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 3.14159 0 0 0.785398 1 1 0.000638713 0.000438017 0 0 0 -1 -1 -1 
1 4 0 0 3.14159 0 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 3.14159 0.261799 0 0.785398 1 1 0.00299491 0.00043957 0 0 0 -1 -1 -1 
1 4 0 0 3.14159 0.261799 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 3.14159 0.523599 0 0.785398 1 1 0.0135365 0.000443527 0 0 0 -1 -1 -1 
1 4 0 0 3.14159 0.523599 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 3.14159 0.785398 0 0.785398 1 1 0.0291964 0.000446367 0 0 0 -1 -1 -1 
1 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 3.14159 1.0472 0 0.785398 1 1 0.0490508 0.000449804 0 0 0 -1 -1 -1 
1 4 0 0 3.14159 1.0472 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 3.14159 1.309 0 0.785398 1 1 0.0733772 0.000451904 0 0 0 -1 -1 -1 
1 4 0 0 3.14159 1.309 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 3.14159 1.5708 0 0.785398 1 1 0.0986925 0.000450694 0 0 0 -1 -1 -1 
1 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 1 -1 -1 -1 
1 4 0 0 3.14159 1.8326 0 0.785398 1 1 0.124671 0.000446684 0 0 0 -1 -1 -1 
