#Ord Beta Mu H Kx Ky Rfq Imfq in out Re Re_err Imag Imag_err U1 U2 U3 U4 
3 4 0 0 3.14159 0 0 0.785398 1 1 -7.66736e-05 8.55026e-05 -0.00825331 0.000106754 1 1 0 -1 
3 4 0 0 3.14159 0.785398 0 0.785398 2 2 0 0 0 0 0 0 1 -1 
3 4 0 0 3.14159 0.785398 0 0.785398 1 1 0.00052207 8.69535e-05 -0.00732998 8.93552e-05 1 1 0 -1 
3 4 0 0 3.14159 1.5708 0 0.785398 2 2 0 0 0 0 0 0 1 -1 
3 4 0 0 3.14159 1.5708 0 0.785398 1 1 0.00150552 8.34615e-05 -0.0060564 6.88115e-05 1 1 0 -1 
3 4 0 0 3.14159 2.35619 0 0.785398 2 2 0 0 0 0 0 0 1 -1 
3 4 0 0 3.14159 2.35619 0 0.785398 1 1 0.00195542 7.9675e-05 -0.00525536 5.77411e-05 1 1 0 -1 
3 4 0 0 3.14159 3.14159 0 0.785398 2 2 0 0 0 0 0 0 1 -1 
3 4 0 0 3.14159 3.14159 0 0.785398 1 1 0.00188776 7.89981e-05 -0.00498277 5.30109e-05 1 1 0 -1 
3 4 0 0 2.35619 2.35619 0 0.785398 2 2 0 0 0 0 0 0 1 -1 
3 4 0 0 2.35619 2.35619 0 0.785398 1 1 0.00179596 8.23937e-05 -0.00557364 6.10716e-05 1 1 0 -1 
3 4 0 0 1.5708 1.5708 0 0.785398 2 2 0 0 0 0 0 0 1 -1 
3 4 0 0 1.5708 1.5708 0 0.785398 1 1 -0.000174313 8.45045e-05 -0.00668044 8.58185e-05 1 1 0 -1 
3 4 0 0 0.785398 0.785398 0 0.785398 2 2 0 0 0 0 0 0 1 -1 
3 4 0 0 0.785398 0.785398 0 0.785398 1 1 -0.00163193 8.13929e-05 -0.00553595 6.219e-05 1 1 0 -1 
4 4 0 0 0 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
4 4 0 0 0 0 0 0.785398 1 1 0.000117366 1.53049e-05 0.000350401 9.60355e-06 1 1 1 1 
4 4 0 0 0.785398 0 0 0.785398 2 2 0 0 0 0 0 0 0 0 
